,Country,Score,Pos.,short_name,long_name,nationality,movement_acceleration,movement_agility,movement_balance,power_jumping,pace,movement_reactions,movement_sprint_speed,power_stamina,power_strength
237,Russia,3,8,I. Abaev,Ilya Abaev,Russia,46,41,31,68,,66,35,33,80
238,Russia,3,8,V. Fayzulin,Viktor Fayzulin,Russia,72,74,70,46,67.0,71,63,63,59
239,Russia,3,8,S. Tkachev,Sergey Tkachev,Russia,73,70,61,58,72.0,71,72,77,71
240,Russia,3,8,A. Sukhov,Aleksandr Sukhov,Russia,74,71,76,61,77.0,67,79,65,61
241,Russia,3,8,A. Zuev,Aleksandr Zuev,Russia,79,75,79,57,81.0,68,83,64,37
242,Russia,3,8,F. Chalov,Fedor Chalov,Russia,82,75,70,62,78.0,71,74,66,67
243,Russia,3,8,G. Tigiev,Georgiy Tigiev,Russia,83,79,71,51,84.0,61,84,73,60
244,Russia,3,8,G. Morozov,Grigoriy Morozov,Russia,73,74,66,64,75.0,64,76,72,65
245,Russia,3,8,R. Emelyanov,Roman Emelyanov,Russia,55,53,54,70,62.0,72,68,75,81
246,Russia,3,8,A. Tashaev,Aleksandr Tashaev,Russia,78,62,72,64,77.0,60,77,66,58
247,Russia,3,8,S. Bryzgalov,Sergey Bryzgalov,Russia,68,73,66,71,73.0,70,77,62,70
248,Russia,3,8,B. Idowu,Brian Oladapo Idowu,Russia,90,70,68,70,89.0,68,89,83,68
249,Russia,3,8,D. Belorukov,Dmitriy Belorukov,Russia,31,33,49,38,30.0,58,29,35,91
250,Russia,3,8,A. Ryazantsev,Aleksandr Ryazantsev,Russia,73,77,75,72,68.0,72,64,55,63
251,Russia,3,8,K. Kombarov,Kirill Kombarov,Russia,71,76,70,61,72.0,62,72,77,64
252,Russia,3,8,S. Parshivlyuk,Sergey Parshivlyuk,Russia,75,64,73,78,76.0,64,76,75,70
253,Russia,3,8,P. Yakovlev,Pavel Yakovlev,Russia,73,72,75,70,72.0,63,71,73,63
254,Russia,3,8,V. Dyakov,Vitaliy Dyakov,Russia,50,42,32,70,49.0,66,48,70,81
255,Russia,3,8,A. Mitryushkin,Anton Mitryushkin,Russia,30,31,51,60,,63,41,25,68
256,Russia,3,8,A. Timofeev,Artem Timofeev,Russia,68,58,61,66,70.0,70,71,72,71
257,Russia,3,8,V. Karavaev,Vyacheslav Karavaev,Russia,83,85,76,64,81.0,67,79,72,64
258,Russia,3,8,M. Mitrishev,Magomed Mitrishev,Russia,71,91,78,28,77.0,70,81,34,34
259,Russia,3,8,E. Chernov,Evgeniy Chernov,Russia,67,65,70,49,69.0,72,71,74,44
260,Russia,3,8,N. Zaytsev,Nikolay Zaytsev,Russia,66,53,47,69,68.0,53,70,63,88
261,Russia,3,8,A. Dovbnya,Aleksandr Dovbnya,Russia,45,36,28,37,,65,46,25,58
262,Russia,3,8,A. Dantsev,Aleksandr Dantsev,Russia,68,72,72,63,67.0,68,67,75,69
263,Russia,3,8,E. Lutsenko,Evgeniy Lutsenko,Russia,68,63,66,58,74.0,62,79,64,72
264,Russia,3,8,P. Alikin,Pavel Alikin,Russia,50,58,59,75,51.0,68,52,69,76
265,Russia,3,8,S. Narubin,Sergey Narubin,Russia,42,43,25,58,,63,30,40,83
266,Russia,3,8,A. Zaseev,Azamat Zaseev,Russia,64,69,67,63,61.0,67,58,75,73
267,Russia,3,8,I. Portnyagin,Igor Portnyagin,Russia,74,61,53,91,76.0,65,77,69,71
268,Russia,3,8,A. Kochenkov,Anton Kochenkov,Russia,46,35,34,69,,65,48,30,73
269,Russia,3,8,V. Poluyakhtov,Vladimir Poluyakhtov,Russia,75,57,63,61,72.0,65,69,73,74
270,Russia,3,8,I. Bezdenezhnykh,Igor Bezdenezhnykh,Russia,65,81,77,64,72.0,65,77,66,50
271,Russia,3,8,A. Miranchuk,Anton Miranchuk,Russia,66,69,70,49,70.0,72,74,72,68
272,Russia,3,8,M. Belyaev,Maksim Belyaev,Russia,69,40,61,72,67.0,56,65,56,73
273,Russia,3,8,A. Nikitin,Aleksey Nikitin,Russia,59,51,39,83,58.0,55,58,60,83
274,Russia,3,8,D. Terentyev,Denis Terentyev,Russia,73,59,74,34,74.0,66,74,73,59
275,Russia,3,8,V. Shakhov,Vitaliy Shakhov,Russia,54,45,54,69,55.0,69,55,68,72
276,Russia,3,8,K. Bayramyan,Khoren Bayramyan,Russia,73,92,91,51,74.0,64,75,57,30
277,Russia,3,8,T. Margasov,Timofey Margasov,Russia,72,57,64,57,73.0,55,74,73,59
278,Russia,3,8,E. Makeev,Evgeniy Makeev,Russia,76,68,70,71,77.0,64,77,65,64
279,Russia,3,8,S. Terekhov,Sergey Terekhov,Russia,67,58,71,58,66.0,67,65,72,59
280,Russia,3,8,V. Podberezkin,Vyacheslav Podberezkin,Russia,75,69,68,59,63.0,67,53,64,62
281,Russia,3,8,D. Tumasyan,Denis Tumasyan,Russia,58,52,64,71,56.0,65,54,44,70
282,Russia,3,8,A. Fidler,Artem Fidler,Russia,33,64,71,63,32.0,69,31,50,65
283,Russia,3,8,A. Sosnin,Anton Sosnin,Russia,76,72,74,46,70.0,54,65,67,60
284,Russia,3,8,A. Dudiev,Aslan Dudiev,Russia,82,64,75,56,88.0,71,92,67,69
285,Russia,3,8,I. Markelov,Ivan Markelov,Russia,83,68,67,60,82.0,55,81,72,62
286,Russia,3,8,A. Guliev,Ayaz Guliev,Russia,78,81,87,59,74.0,65,71,67,51
287,Russia,3,8,M. Lobantsev,Miroslav Lobantsev,Russia,46,34,46,64,,60,50,36,71
288,Russia,3,8,N. Medvedev,Nikita Medvedev,Russia,23,22,29,31,,63,31,16,58
289,Russia,3,8,M. Musalov,Magomed Musalov,Russia,78,71,72,71,77.0,59,76,57,57
290,Russia,3,8,A. Katrich,Anatoliy Katrich,Russia,82,67,65,56,81.0,68,80,62,59
291,Russia,3,8,A. Putsko,Aleksandr Putsko,Russia,54,59,47,73,52.0,65,50,66,82
292,Russia,3,8,V. Krotov,Vyacheslav Krotov,Russia,79,75,75,45,78.0,61,78,65,65
293,Russia,3,8,A. Zabolotnyy,Anton Zabolotnyy,Russia,58,63,57,43,64.0,67,68,65,86
294,Russia,3,8,R. Mirzov,Reziuan Mirzov,Russia,75,63,68,56,77.0,54,78,64,66
295,Russia,3,8,S. Iljutcenko,Stanislav Iljutcenko,Russia,72,66,59,68,74.0,62,75,76,76
296,Russia,3,8,I. Shevchenko,Igor Shevchenko,Russia,65,71,69,69,71.0,60,75,77,68
297,Russia,3,8,A. Pavlenko,Alexander Pavlenko,Russia,68,80,80,61,66.0,60,65,68,39
298,Russia,3,8,A. Khagush,Anri Khagush,Russia,66,62,69,82,69.0,63,71,82,63
299,Russia,3,8,A. Budakov,Aleksandr Budakov,Russia,41,47,39,68,,67,40,19,68
300,Russia,3,8,A. Krivoruchko,Aleksandr Krivoruchko,Russia,47,49,50,58,,61,55,38,65
301,Russia,3,8,A. Katsaev,Adlan Katsaev,Russia,79,71,72,60,75.0,72,72,63,64
302,Russia,3,8,G. Gabulov,Georgiy Gabulov,Russia,69,63,60,64,68.0,75,68,72,73
303,Russia,3,8,V. Dyadyun,Vladimir Dyadyun,Russia,68,72,70,77,66.0,65,65,70,72
304,Russia,3,8,I. Temnikov,Ivan Temnikov,Russia,78,88,88,35,74.0,65,70,60,53
305,Russia,3,8,V. Rykov,Vladimir Rykov,Russia,44,44,34,66,43.0,59,43,76,84
306,Russia,3,8,A. Shvets,Anton Shvets,Russia,67,50,65,55,69.0,56,70,78,72
307,Russia,3,8,D. Bogaev,Dmitriy Bogaev,Russia,77,70,78,47,76.0,52,76,68,45
308,Russia,3,8,P. Karasev,Pavel Karasev,Russia,60,67,77,63,64.0,61,68,61,64
309,Russia,3,8,V. Ustinov,Vitaliy Ustinov,Russia,79,62,71,65,77.0,63,75,69,60
310,Russia,3,8,I. Kireev,Igor Kireev,Russia,69,72,71,54,68.0,66,68,65,60
311,Russia,3,8,I. Lapshov,Ivan Lapshov,Russia,65,70,70,72,67.0,65,69,71,68
312,Russia,3,8,G. Shelia,Giorgi Shelia,Russia,38,32,35,45,,64,38,17,75
313,Russia,3,8,A. Dimidko,Aleksandr Dimidko,Russia,36,56,38,66,44.0,62,51,71,66
314,Russia,3,8,A. Solosin,Aleksey Solosin,Russia,53,41,32,44,,58,38,33,78
315,Russia,3,8,A. Prudnikov,Aleksandr Prudnikov,Russia,67,58,57,74,69.0,57,70,65,75
316,Russia,3,8,E. Balyaykin,Evgeniy Balyaykin,Russia,68,73,63,70,59.0,64,52,68,66
317,Russia,3,8,M. Grigoriev,Maksim Grigorjev,Russia,57,62,61,72,66.0,62,73,66,75
318,Russia,3,8,A. Buyvolov,Andrey Buyvolov,Russia,66,68,60,72,60.0,48,55,70,78
319,Russia,3,8,V. Khozin,Vladimir Khozin,Russia,69,52,57,62,65.0,58,62,74,72
320,Russia,3,8,A. Cherevko,Aleksandr Cherevko,Russia,73,70,85,30,74.0,55,75,59,42
321,Russia,3,8,S. Sukharev,Sergey Sukharev,Russia,64,55,60,63,63.0,59,63,64,74
322,Russia,3,8,G. Melkadze,Georgiy Melkadze,Russia,75,72,65,71,74.0,58,73,67,75
323,Russia,3,8,D. Davydov,Denis Davydov,Russia,71,76,81,61,73.0,60,74,67,56
324,Russia,3,8,S. Gasanov,Shamil Gasanov,Russia,61,51,58,80,64.0,62,67,65,60
325,Russia,3,8,A. Panyukov,Andrey Panyukov,Russia,61,66,69,64,65.0,63,68,68,65
326,Russia,3,8,V. Ilyin,Vladimir Ilyin,Russia,65,63,68,71,66.0,58,66,68,72
327,Russia,3,8,D. Arapov,Dmitriy Arapov,Russia,41,30,57,63,,56,41,28,60
328,Russia,3,8,B. Khadartsev,Batraz Khadartsev,Russia,73,74,76,44,75.0,48,77,48,60
329,Russia,3,8,E. Kobozev,Evgeniy Kobozev,Russia,45,32,58,56,,59,49,31,58
330,Russia,3,8,A. Filtsov,Aleksandr Filtsov,Russia,42,34,35,60,,69,48,38,77
331,Russia,3,8,I. Ediev,Ismail Ediev,Russia,66,58,63,63,67.0,70,67,62,72
332,Russia,3,8,M. Tishkin,Maksim Tishkin,Russia,76,63,74,60,75.0,56,75,75,67
333,Russia,3,8,D. Khomich,Dmitriy Khomich,Russia,38,36,56,64,,58,35,33,74
334,Russia,3,8,A. Salugin,Aleksandr Salugin,Russia,64,59,48,59,66.0,64,68,74,79
335,Russia,3,8,R. Gigolaev,Roland Gigolaev,Russia,67,70,77,56,72.0,60,76,73,61
336,Russia,3,8,R. Mukhametshin,Rustem Mukhametshin,Russia,78,54,62,50,54.0,64,35,65,68
337,Russia,3,8,N. Safronidi,Nikolay Safronidi,Russia,70,65,73,48,73.0,49,75,53,57
338,Russia,3,8,I. Akhmetov,Ilzat Akhmetov,Russia,74,80,82,52,76.0,51,77,60,40
339,Russia,3,8,I. Oblyakov,Ivan Oblyakov,Russia,65,77,77,52,67.0,67,68,50,63
340,Russia,3,8,R. Zhemaletdinov,Rifat Zhemaletdinov,Russia,77,70,73,49,80.0,53,82,67,65
341,Russia,3,8,N. Chernov,Nikita Chernov,Russia,67,57,49,66,65.0,64,64,59,70
342,Russia,3,8,T. Zhamaletdinov,Timur Zhamaletdinov,Russia,76,70,65,64,74.0,56,73,64,65
343,Russia,3,8,I. Ignatiev,Ivan Ignatiev,Russia,71,57,68,67,75.0,57,78,70,55
344,Russia,3,8,A. Gasilin,Aleksey Gasilin,Russia,69,57,65,68,69.0,60,69,62,70
345,Russia,3,8,Y. Bavin,Yuriy Bavin,Russia,56,71,77,75,57.0,67,58,79,68
346,Russia,3,8,M. Merkulov,Mikhail Merkulov,Russia,75,72,82,77,70.0,60,66,64,57
347,Russia,3,8,I. Zhigulev,Ilya Zhigulev,Russia,69,57,75,60,69.0,58,69,70,47
348,Russia,3,8,A. Evseev,Aleksey Evseev,Russia,64,60,62,51,66.0,59,68,67,70
349,Russia,3,8,E. Baburin,Egor Baburin,Russia,42,39,57,59,,59,49,28,63
350,Russia,3,8,I. Abdulavov,Islamnur Abdulavov,Russia,76,62,63,75,75.0,48,75,63,77
351,Russia,3,8,A. Koryan,Arshak Koryan,Russia,84,94,90,52,76.0,54,70,76,34
352,Russia,3,8,D. Zhivoglyadov,Dmitriy Zhivoglyadov,Russia,70,73,72,56,72.0,60,74,69,66
353,Russia,3,8,M. Kuzmin,Maksim Kuzmin,Russia,67,65,71,56,65.0,60,63,63,65
354,Russia,3,8,M. Oparin,Mikhail Oparin,Russia,20,32,27,35,,55,27,19,72
355,Russia,3,8,E. Markov,Evgeniy Markov,Russia,64,55,58,68,66.0,56,67,58,82
356,Russia,3,8,R. Abazov,Ruslan Abazov,Russia,63,67,58,77,58.0,62,53,64,58
357,Russia,3,8,K. Bazelyuk,Konstantin Bazelyuk,Russia,66,44,58,60,64.0,59,63,52,74
358,Russia,3,8,M. Levashov,Mikhail Levashov,Russia,17,37,29,34,,66,26,28,64
359,Russia,3,8,P. Pogrebnyak,Pavel Pogrebnyak,Russia,34,34,40,44,42.0,54,48,52,90
360,Russia,3,8,V. Nikiforov,Vladislav Nikiforov,Russia,80,83,93,60,83.0,63,86,61,33
361,Russia,3,8,I. Zuev,Ilya Zuev,Russia,53,51,61,85,49.0,57,46,58,73
362,Russia,3,8,D. Kutin,Denis Kutin,Russia,65,62,73,75,71.0,58,75,65,58
363,Russia,3,8,I. Pomazun,Ilya Pomazun,Russia,40,30,37,56,,56,37,30,44
364,Russia,3,8,K. Savichev,Konstantin Savichev,Russia,78,82,78,36,80.0,54,82,40,48
365,Russia,3,8,P. Dolgov,Pavel Dolgov,Russia,68,54,63,62,66.0,61,64,65,73
366,Russia,3,8,V. Zubarev,Vladimir Zubarev,Russia,47,64,69,63,51.0,57,54,70,61
367,Russia,3,8,N. Kalinskiy,Nikolay Kalinskiy,Russia,64,66,68,61,56.0,57,50,65,61
368,Russia,3,8,M. Lysov,Mikhail Lysov,Russia,74,72,70,68,67.0,62,61,70,63
369,Russia,3,8,A. Bagaev,Alan Bagaev,Russia,42,34,28,63,40.0,54,39,56,85
370,Russia,3,8,A. Nigmatullin,Artur Nigmatullin,Russia,41,42,43,63,,61,53,26,74
371,Russia,3,8,Y. Nesterenko,Yuriy Nesterenko,Russia,46,38,46,55,,55,46,24,75
372,Russia,3,8,I. Gorbatenko,Igor Gorbatenko,Russia,73,80,84,63,69.0,69,66,54,38
373,Russia,3,8,K. Berkhamov,Kantemir Berkhamov,Russia,69,64,64,58,68.0,63,67,55,58
374,Russia,3,8,D. Sysuev,Dmitriy Sysuev,Russia,71,72,74,61,73.0,53,74,57,58
375,Russia,3,8,S. Prokofyev,Stanislav Prokofyev,Russia,50,55,64,73,58.0,47,65,70,77
376,Russia,3,8,D. Barinov,Dmitriy Barinov,Russia,63,62,69,60,65.0,66,67,56,61
377,Russia,3,8,V. Gudiev,Vitaliy Gudiev,Russia,43,36,45,56,,59,44,31,41
378,Russia,3,8,Z. Bakaev,Zelimkhan Bakaev,Russia,67,74,66,49,66.0,64,66,60,62
379,Russia,3,8,E. Sorokin,Egor Sorokin,Russia,51,43,38,72,54.0,53,57,60,71
380,Russia,3,8,N. Andreev,Nikita Andreev,Russia,75,81,78,50,74.0,60,73,51,26
381,Russia,3,8,N. Glushkov,Nikita Glushkov,Russia,77,61,78,46,79.0,52,80,32,51
382,Russia,3,8,A. Shavaev,Alikhan Shavaev,Russia,68,72,73,48,63.0,62,59,63,47
383,Russia,3,8,Z. Pliev,Zaurbek Pliev,Russia,65,68,65,61,64.0,67,64,72,72
384,Russia,3,8,M. Bakaev,Mikhail Bakaev,Russia,64,62,72,60,60.0,63,56,66,67
385,Russia,3,8,A. Druzin,Aleksey Druzin,Russia,64,66,71,76,62.0,58,61,65,52
386,Russia,3,8,G. Tetrashvili,Guram Tetrashvili,Russia,60,61,68,61,59.0,67,58,68,70
387,Russia,3,8,M. Suleymanov,Magomed-Shapi Suleymanov,Russia,71,66,82,41,72.0,54,72,41,41
388,Russia,3,8,A. Gordyushenko,Astemir Gordyushenko,Russia,58,63,73,63,59.0,64,60,70,57
389,Russia,3,8,A. Sikoev,Aslanbek Sikoev,Russia,56,52,44,69,55.0,53,54,50,74
390,Russia,3,8,J. Dibirgadzhiev,Dzhamal Dibirgadzhiev,Russia,73,58,50,71,71.0,51,69,69,74
391,Russia,3,8,A. Troshechkin,Aleksandr Troshechkin,Russia,59,56,59,58,57.0,54,55,60,71
392,Russia,3,8,A. Samsonov,Artem Samsonov,Russia,66,65,72,66,59.0,64,54,70,56
393,Russia,3,8,Y. Kazaev,Yan Kazaev,Russia,57,57,60,66,63.0,64,68,70,45
394,Russia,3,8,M. Kostyukov,Mikhail Kostyukov,Russia,61,62,63,56,64.0,54,66,54,73
395,Russia,3,8,P. Komolov,Pavel Komolov,Russia,61,74,76,90,59.0,66,58,78,51
396,Russia,3,8,G. Makhatadze,Georgiy Makhatadze,Russia,62,56,69,64,60.0,63,59,53,60
397,Russia,3,8,T. Dzhamalutdinov,Tamirlan Dzhamalutdinov,Russia,58,74,77,64,60.0,60,61,54,38
398,Russia,3,8,A. Makarov,Aleksandr Makarov,Russia,63,69,74,75,65.0,47,67,57,44
399,Russia,3,8,D. Vorobyev,Dmitriy Vorobyev,Russia,72,68,67,65,66.0,58,61,52,67
400,Russia,3,8,A. Galadzhan,Artem Galadzhan,Russia,66,58,68,69,65.0,54,64,57,48
401,Russia,3,8,N. Kalugin,Nikita Kalugin,Russia,69,58,62,81,66.0,52,64,49,49
402,Russia,3,8,A. Natcho,Amir Natcho,Russia,55,50,62,55,60.0,55,64,31,59
403,Russia,3,8,N. Obolskiy,Nikolay Obolskiy,Russia,63,61,57,76,59.0,53,56,58,64
404,Russia,3,8,M. Karpov,Maksim Karpov,Russia,49,60,61,67,57.0,51,64,63,53
405,Russia,3,8,G. Adzhoev,Guram Adzhoev,Russia,59,59,55,69,60.0,53,60,53,65
406,Russia,3,8,I. Melnikov,Ivan Melnikov,Russia,66,70,73,66,70.0,54,74,55,48
407,Russia,3,8,A. Terekhov,Anton Terekhov,Russia,62,70,67,43,64.0,56,66,44,63
408,Russia,3,8,E. Goshev,Evgeniy Goshev,Russia,41,34,36,57,,57,48,36,74
409,Russia,3,8,A. Scherbakov,Aleksandr Shcherbakov,Russia,67,90,84,70,65.0,57,64,54,37
410,Russia,3,8,A. Maksimenko,Aleksandr Maksimenko,Russia,35,24,38,51,,46,41,23,58
411,Russia,3,8,A. Batsuev,Ayub Batsuev,Russia,61,66,85,57,53.0,56,47,66,40
412,Russia,3,8,A. Kadyrov,Abubakar Kadyrov,Russia,58,60,67,69,56.0,57,55,53,52
413,Russia,3,8,E. Nesterenko,Evgeniy Nesterenko,Russia,52,47,47,71,48.0,51,44,59,70
414,Russia,3,8,A. Gritsaenko,Aleksey Gritsaenko,Russia,54,46,50,68,50.0,54,47,56,65
415,Russia,3,8,K. Mullin,Kamil Mullin,Russia,80,72,76,52,81.0,56,81,42,50
416,Russia,3,8,M. Safonov,Matvey Safonov,Russia,19,33,26,30,,38,22,26,64
417,Russia,3,8,T. Akmurzin,Timur Akmurzin,Russia,40,38,49,56,,57,49,28,66
418,Russia,3,8,I. Alsultanov,Imran Alsultanov,Russia,49,59,57,83,53.0,53,57,54,66
419,Russia,3,8,S. Aliev,Said Aliev,Russia,86,73,81,54,88.0,51,90,53,56
420,Russia,3,8,K. Kuchaev,Konstantin Kuchaev,Russia,59,67,61,52,62.0,59,64,48,50
421,Russia,3,8,K. Khosonov,Khetag Khosonov,Russia,60,50,68,63,58.0,57,57,48,48
422,Russia,3,8,I. Leschuk,Igor Leshchuk,Russia,28,16,21,27,,54,24,20,66
423,Russia,3,8,K. Kadyrov,Khalid Kadyrov,Russia,72,92,95,58,69.0,64,67,51,28
424,Russia,3,8,A. Akhyadov,Apti Akhyadov,Russia,65,74,78,72,66.0,51,67,65,69
425,Russia,3,8,A. Sharipov,Albert Sharipov,Russia,62,75,80,64,53.0,51,46,60,47
426,Russia,3,8,M. Gashchenkov,Mikhail Gashchenkov,Russia,46,79,79,62,46.0,57,46,54,44
427,Russia,3,8,A. Denisov,Aleksandr Denisov,Russia,51,66,57,79,61.0,63,70,65,64
428,Russia,3,8,E. Zharikov,Evgeniy Zharikov,Russia,42,32,67,50,,51,47,29,43
429,Russia,3,8,A. Shubin,Alexandr Shubin,Russia,47,32,57,56,,58,41,27,53
430,Russia,3,8,Y. Ivakin,Yaroslav Ivakin,Russia,63,52,80,48,64.0,35,65,52,40
431,Russia,3,8,P. Borisov,Pavel Borisov,Russia,60,55,75,64,62.0,57,64,64,48
432,Russia,3,8,A. Maksimenko,Aleksandr Maksimenko,Russia,77,73,81,42,77.0,45,77,51,40
433,Russia,3,8,A. Timofeev,Andrey Timofeev,Russia,24,29,21,30,,52,33,25,35
434,Russia,3,8,K. Scherbakov,Konstantin Shcherbakov,Russia,65,60,69,64,56.0,55,49,61,52
435,Russia,3,8,A. Yarmolitskiy,Artem Yarmolitskiy,Russia,69,59,70,58,68.0,60,68,52,57
436,Russia,3,8,D. Buranov,Danila Buranov,Russia,64,57,70,64,59.0,51,55,44,49
437,Russia,3,8,M. Palienko,Maksim Palienko,Russia,60,82,74,57,45.0,62,32,63,43
438,Russia,3,8,A. Berezin,Aleksey Berezin,Russia,44,30,47,55,,54,48,30,70
439,Russia,3,8,R. Normatov,Rustam Normatov,Russia,65,52,76,56,62.0,53,59,55,45
440,Russia,3,8,A. Osipov,Alexandr Osipov,Russia,61,45,62,74,61.0,53,61,57,51
441,Russia,3,8,A. Lazutkin,Anton Lazutkin,Russia,57,79,71,72,54.0,47,51,53,57
442,Russia,3,8,V. Aleynikov,Vasiliy Aleynikov,Russia,54,65,61,65,52.0,51,50,37,57
443,Russia,3,8,A. Adamov,Arsen Adamov,Russia,62,60,67,57,59.0,55,57,47,47
444,Russia,3,8,D. Doronin,Dmitriy Doronin,Russia,69,51,74,59,65.0,60,62,60,45
445,Russia,3,8,V. Yaroshenko,Valeriy Yaroshenko,Russia,51,81,70,53,57.0,55,61,30,44
446,Russia,3,8,I. Shinozuka,Ippei Shinozuka,Russia,62,67,71,63,61.0,53,61,57,40
447,Russia,3,8,A. Sidenko,Andrey Sidenko,Russia,67,58,80,62,59.0,56,53,60,56
448,Russia,3,8,D. Vambolt,Denis Vambolt,Russia,30,33,30,41,,45,34,31,55
449,Russia,3,8,A. Golovatyuk,Andrey Golovatyuk,Russia,64,55,61,54,66.0,52,67,55,54
450,Russia,3,8,A. Chernov,Aleksey Chernov,Russia,19,39,29,38,,35,23,27,79
451,Russia,3,8,P. Ovchinnikov,Pavel Ovchinnikov,Russia,29,29,35,40,,45,16,16,42
452,Russia,3,8,D. Ermakov,Danila Ermakov,Russia,47,31,57,50,,58,46,35,54
453,Russia,3,8,N. Dyachenko,Nikita Dyachenko,Russia,59,61,58,61,56.0,52,53,70,72
454,Russia,3,8,K. Arshanskiy,Kirill Arshanskiy,Russia,71,55,62,54,70.0,48,69,58,53
455,Russia,3,8,V. Lukichev,Vasiliy Lukichev,Russia,25,39,27,31,,32,16,27,72
456,Russia,3,8,K. Nasurov,Khamzat Nasurov,Russia,19,35,41,63,,34,26,23,46
457,Russia,3,8,D. Adamov,Denis Adamov,Russia,27,38,27,30,,38,25,28,56
458,Russia,3,8,A. Kuchin,Alexey Kuchin,Russia,54,43,58,58,53.0,44,53,54,61
459,Russia,3,8,V. Soromytko,Vladislav Soromytko,Russia,54,39,23,38,,34,59,24,64
460,Saudi Arabia,1,26,N. Al Abed,Nawaf Shaker Al Abid,Saudi Arabia,87,83,80,61,88.0,66,88,80,61
461,Saudi Arabia,1,26,O. Hawsawi,Osama Abdulrezag Hawsawi,Saudi Arabia,73,65,69,78,71.0,71,69,78,90
462,Saudi Arabia,1,26,F. Al Muwallad,Fahad Mosaed Al Muwallad Al Harbi,Saudi Arabia,93,79,63,82,93.0,69,93,84,59
463,Saudi Arabia,1,26,M. Hawsawi,Motaz Ali Hassan Hawsawi,Saudi Arabia,72,64,50,88,65.0,71,60,74,80
464,Saudi Arabia,1,26,Y. Al Shahrani,Yasir Gharsan Al Shahrani,Saudi Arabia,90,81,77,59,87.0,72,85,79,54
465,Saudi Arabia,1,26,T. Al Jassam,Taisir Jabir Al Jassim,Saudi Arabia,75,70,74,67,71.0,72,67,76,73
466,Saudi Arabia,1,26,S. Al Faraj,Salman Mohammed Al Faraj,Saudi Arabia,67,89,71,69,68.0,74,68,67,70
467,Saudi Arabia,1,26,O. Othman,Omar Ibrahim Omar Othman Hawsawi,Saudi Arabia,69,71,53,79,70.0,71,70,73,86
468,Saudi Arabia,1,26,M. Al Owais,Mohammed Khalil Al Owais,Saudi Arabia,41,37,61,74,,68,49,35,62
469,Saudi Arabia,1,26,M. Al Sahlawi,Mohammad Ibrahim Al Sahlawi,Saudi Arabia,74,70,68,75,70.0,77,67,78,75
470,Saudi Arabia,1,26,S. Muwashar,Salman Mohammed Al Moasher,Saudi Arabia,91,91,88,74,90.0,62,90,86,66
471,Saudi Arabia,1,26,A. Aseri,Abdulfattah Tawfiq Asiri,Saudi Arabia,88,85,91,80,87.0,62,87,70,56
472,Saudi Arabia,1,26,M. Jahfali,Mohammed Yahya Jahfali,Saudi Arabia,71,56,62,78,70.0,72,70,74,79
473,Saudi Arabia,1,26,I. Ghaleb,Ibrahim Mohammed Ghaleb Jahshan,Saudi Arabia,74,78,74,61,75.0,66,75,68,74
474,Saudi Arabia,1,26,S. Al Dawsari,Salem Mohammed Al Dawsari,Saudi Arabia,86,83,75,49,85.0,65,85,83,68
475,Saudi Arabia,1,26,A. Ateef,Abdullah Ibrahim Otayf,Saudi Arabia,55,62,55,70,53.0,68,51,64,63
476,Saudi Arabia,1,26,A. Asiri,Ahmad Hassan Hassan Asiri,Saudi Arabia,62,63,64,89,64.0,67,65,81,72
477,Saudi Arabia,1,26,A. Al Khaibari,Abdulmalek Abdullah Al Khaibri,Saudi Arabia,69,67,63,81,71.0,65,73,75,76
478,Saudi Arabia,1,26,Y. Al Mosailem,Yasser Abdullah Nasser Al Mosailem,Saudi Arabia,32,49,55,64,,64,46,37,68
479,Saudi Arabia,1,26,H. Al Moqahwi,Hussain Al Moqahwi,Saudi Arabia,74,73,71,64,60.0,66,49,78,72
480,Saudi Arabia,1,26,M. Al Buraik,Mohammed Al Buraik,Saudi Arabia,78,63,78,80,83.0,65,87,77,61
481,Saudi Arabia,1,26,M. Al Bassas,Mustafa Mahdi Al Bassas,Saudi Arabia,85,79,78,70,83.0,60,82,90,63
482,Saudi Arabia,1,26,W. Bakhashwain,Waleed Rashid Bakshween,Saudi Arabia,71,76,66,72,72.0,69,73,77,80
483,Saudi Arabia,1,26,J. Ba Jandouh,Jamal Abdullah Ba Jandouh,Saudi Arabia,50,62,66,65,52.0,65,53,78,77
484,Saudi Arabia,1,26,M. Al Shalhoub,Mohammad Bander Al Shalhoub,Saudi Arabia,48,69,69,58,49.0,62,49,34,45
485,Saudi Arabia,1,26,N. Al Shamrani,Nasser Ali Al Shamrani,Saudi Arabia,77,78,68,90,76.0,70,76,92,74
486,Saudi Arabia,1,26,H. Fallatah,Hassan Muath Fallatah,Saudi Arabia,90,78,53,68,91.0,68,92,72,80
487,Saudi Arabia,1,26,M. Fallatah,Mukhtar Omar Fallatah,Saudi Arabia,77,79,72,90,80.0,71,82,83,62
488,Saudi Arabia,1,26,Y. Al Shehri,Yahia Sulaiman Al Shehri,Saudi Arabia,74,82,73,41,75.0,67,75,73,53
489,Saudi Arabia,1,26,N. Hazazi,Naif Ahmed Taib Hazazi,Saudi Arabia,73,72,55,74,74.0,67,75,71,78
490,Saudi Arabia,1,26,S. Sharahili,Shaya Ali Sharahili,Saudi Arabia,78,75,65,41,80.0,69,81,90,76
